option_id,product_id,value_id,values_name
2,30174545,2,Đen
2,30154873,1,Navy
2,30154873,2,Rêu
2,30154873,3,Xanh đậm
2,29965454,1,Rêu
2,29965454,2,Xanh đậm
2,29965454,3,Đen
2,29654821,1,Rêu
2,29654821,2,Đen
2,29504801,1,Hồng nhạt
2,29504801,2,Tím nhạt
2,29504801,3,Nâu
2,29504801,4,Đen
2,29504798,1,Cổ vịt
2,29504798,2,Ghi
2,29504798,3,Nâu
2,26554111,1,Cam
2,26554111,2,Đen
2,26554111,3,Hồng
2,26554111,4,Tím
2,26554111,5,Xanh ngọc
2,26554111,6,Xanh chuối
2,26554111,7,Ghi tàn
2,26554111,8,Kem
2,25534802,1,Be
2,25534802,2,Đen
2,25534802,3,Ghi
2,25534802,4,Tím than
2,25534802,5,Xanh lơ
2,25533615,1,Ghi
2,25533615,2,Be
2,25533615,3,Tím than
2,25533615,4,Đen
2,25533615,5,Xanh lơ
